STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EL,Greece,2022,,32.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EL,Greece,2023,,32.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,ES,Spain,2014,,34.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,ES,Spain,2015,,34.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,ES,Spain,2016,,34.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,ES,Spain,2017,,34.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,ES,Spain,2018,,34.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,ES,Spain,2019,,34.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,ES,Spain,2020,,34.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,ES,Spain,2021,,34.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,ES,Spain,2022,,35.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,ES,Spain,2023,,35.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2007,European Union - 27 countries (2007-2013),2014,,33.6,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2007,European Union - 27 countries (2007-2013),2015,,33.6,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2007,European Union - 27 countries (2007-2013),2016,,33.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2007,European Union - 27 countries (2007-2013),2017,,33.8,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2007,European Union - 27 countries (2007-2013),2018,,33.9,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2020,European Union - 27 countries (from 2020),2014,,33.8,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2020,European Union - 27 countries (from 2020),2015,,33.8,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2020,European Union - 27 countries (from 2020),2016,,33.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2020,European Union - 27 countries (from 2020),2017,,33.8,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2020,European Union - 27 countries (from 2020),2018,,34.0,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2020,European Union - 27 countries (from 2020),2019,,34.0,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2020,European Union - 27 countries (from 2020),2020,,34.0,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2020,European Union - 27 countries (from 2020),2021,,34.1,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2020,European Union - 27 countries (from 2020),2022,,34.2,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU27_2020,European Union - 27 countries (from 2020),2023,,34.2,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU28,European Union - 28 countries (2013-2020),2014,,33.6,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU28,European Union - 28 countries (2013-2020),2015,,33.6,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU28,European Union - 28 countries (2013-2020),2016,,33.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU28,European Union - 28 countries (2013-2020),2017,,33.8,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,EU28,European Union - 28 countries (2013-2020),2018,,33.9,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FI,Finland,2014,,34.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FI,Finland,2015,,34.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FI,Finland,2016,,34.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FI,Finland,2017,,34.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FI,Finland,2018,,34.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FI,Finland,2019,,34.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FI,Finland,2020,,34.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FI,Finland,2021,,35.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FI,Finland,2022,,35.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FI,Finland,2023,,35.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FR,France,2014,,34.4,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FR,France,2015,,34.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FR,France,2016,,34.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FR,France,2017,,34.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FR,France,2018,,34.7,,p,provisional,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FR,France,2019,,34.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FR,France,2020,,34.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FR,France,2021,,34.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FR,France,2022,,34.9,,p,provisional,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,FR,France,2023,,34.9,,p,provisional,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,GE,Georgia,2014,,33.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,GE,Georgia,2015,,33.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,GE,Georgia,2016,,33.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,GE,Georgia,2017,,33.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,GE,Georgia,2018,,33.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,GE,Georgia,2019,,33.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,GE,Georgia,2020,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,GE,Georgia,2022,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,GE,Georgia,2023,,34.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HR,Croatia,2014,,33.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HR,Croatia,2015,,33.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HR,Croatia,2016,,33.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HR,Croatia,2017,,33.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HR,Croatia,2018,,33.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HR,Croatia,2019,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HR,Croatia,2020,,33.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HR,Croatia,2021,,33.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HR,Croatia,2022,,33.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HR,Croatia,2023,,33.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HU,Hungary,2014,,32.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HU,Hungary,2015,,32.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HU,Hungary,2016,,32.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HU,Hungary,2017,,32.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HU,Hungary,2018,,32.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HU,Hungary,2019,,32.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HU,Hungary,2020,,32.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HU,Hungary,2021,,32.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HU,Hungary,2022,,32.1,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,HU,Hungary,2023,,32.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IE,Ireland,2014,,35.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IE,Ireland,2015,,34.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IE,Ireland,2016,,34.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IE,Ireland,2017,,34.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IE,Ireland,2018,,34.9,,e,estimated,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IE,Ireland,2019,,34.8,,e,estimated,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IE,Ireland,2020,,35.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IE,Ireland,2021,,34.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IE,Ireland,2022,,35.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IE,Ireland,2023,,35.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IS,Iceland,2014,,35.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IS,Iceland,2015,,35.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IS,Iceland,2016,,36.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IS,Iceland,2017,,35.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IS,Iceland,2018,,36.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IS,Iceland,2019,,36.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IS,Iceland,2020,,35.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IS,Iceland,2021,,35.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IS,Iceland,2022,,35.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IS,Iceland,2023,,35.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IT,Italy,2014,,32.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IT,Italy,2015,,32.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IT,Italy,2016,,32.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IT,Italy,2017,,32.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IT,Italy,2018,,32.4,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IT,Italy,2019,,32.8,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IT,Italy,2020,,32.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IT,Italy,2021,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IT,Italy,2022,,33.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,IT,Italy,2023,,33.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LI,Liechtenstein,2022,,38.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LI,Liechtenstein,2023,,36.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LT,Lithuania,2014,,34.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LT,Lithuania,2015,,34.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LT,Lithuania,2016,,34.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LT,Lithuania,2017,,35.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LT,Lithuania,2018,,34.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LT,Lithuania,2019,,35.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LT,Lithuania,2020,,35.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LT,Lithuania,2021,,35.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LT,Lithuania,2022,,34.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LT,Lithuania,2023,,35.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LU,Luxembourg,2014,,35.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LU,Luxembourg,2015,,35.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LU,Luxembourg,2016,,35.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LU,Luxembourg,2017,,35.2,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LU,Luxembourg,2018,,36.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LU,Luxembourg,2019,,36.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LU,Luxembourg,2020,,36.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH4_MAX,Mean age of women at birth of fourth and higher order child,LU,Luxembourg,2021,,36.1,,,,,
